NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
33,3302,330290,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations","Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for beverage manufact",Odoriferous substances and mixtures; used as raw materials in industries other than the food or drink industries,Other Primary Sector Exports and Foods,Other Products,Other products
35,3502,350211,Albuminoidal substances; modified starches; glues; enzymes,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives","Albumins; egg albumin, dried",Other Primary Sector Exports and Foods,Other Products,Other products
35,3502,350219,Albuminoidal substances; modified starches; glues; enzymes,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives","Albumins; egg albumin, not dried",Other Primary Sector Exports and Foods,Other Products,Other products
38,3824,382490,Chemical products n.e.c.,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included","Chemical products, preparations and residual products of the chemical or allied industries, n.e.c. or included in heading no. 3824",Other Primary Sector Exports and Foods,Other Products,Other products
21,2106,210690,Miscellaneous edible preparations,Food preparations not elsewhere specified or included,Food preparations; n.e.c. in item no. 2106.10,Other Primary Sector Exports and Foods,Other Products,Powdered beverages
12,1212,121220,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c","Seaweeds and other algae; of a kind used primarily for human consumption, fresh, chilled, frozen or dried, whether or not ground",Other Primary Sector Exports and Foods,Other Products,Seaweed
12,1212,121221,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",Other Primary Sector Exports and Foods,Other Products,Seaweed
12,1212,121229,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c","Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",Other Primary Sector Exports and Foods,Other Products,Seaweed
22,2202,220210,"Beverages, spirits and vinegar","Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009","Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured",Other Primary Sector Exports and Foods,Other Products,Soft drinks
22,2208,220820,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Spirits obtained by distilling grape wine or grape marc,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220830,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Whiskies,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220840,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Rum and other spirits obtained by distilling fermented sugar-cane products,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220850,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Gin and geneva,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220860,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Vodka,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220870,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",Liqueurs and cordials,Other Primary Sector Exports and Foods,Other Products,Spirits
22,2208,220890,"Beverages, spirits and vinegar","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages","Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",Other Primary Sector Exports and Foods,Other Products,Spirits
09,0902,090210,"Coffee, tea, mate and spices",Tea,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",Other Primary Sector Exports and Foods,Other Products,Tea
09,0902,090220,"Coffee, tea, mate and spices",Tea,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",Other Primary Sector Exports and Foods,Other Products,Tea
09,0902,090230,"Coffee, tea, mate and spices",Tea,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",Other Primary Sector Exports and Foods,Other Products,Tea
09,0902,090240,"Coffee, tea, mate and spices",Tea,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",Other Primary Sector Exports and Foods,Other Products,Tea
09,0903,090300,"Coffee, tea, mate and spices",Mate,Mate,Other Primary Sector Exports and Foods,Other Products,Tea
21,2101,210120,Miscellaneous edible preparations,"Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof","Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",Other Primary Sector Exports and Foods,Other Products,Tea
24,2401,240110,Tobacco and manufactured tobacco substitutes,"Tobacco, unmanufactured; tobacco refuse","Tobacco, (not stemmed or stripped)",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2401,240120,Tobacco and manufactured tobacco substitutes,"Tobacco, unmanufactured; tobacco refuse",Tobacco; partly or wholly stemmed or stripped,Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2401,240130,Tobacco and manufactured tobacco substitutes,"Tobacco, unmanufactured; tobacco refuse",Tobacco refuse,Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2402,240210,Tobacco and manufactured tobacco substitutes,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes","Cigars, cheroots and cigarillos; containing tobacco including the weight of every band, wrapper or attachment thereto",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2402,240220,Tobacco and manufactured tobacco substitutes,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",Cigarettes; containing tobacco,Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2402,240290,Tobacco and manufactured tobacco substitutes,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes","Cigars, cigarillos and cheroots; containing tobacco substitutes including the weight of every band, wrapper or attachment thereto",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2403,240310,Tobacco and manufactured tobacco substitutes,Manufactured tobacco and manufactured tobacco substitutes n.e.c; homogenised or reconstituted tobacco; tobacco extracts and essences,"Tobacco, smoking; whether or not containing tobacco substitutes in any proportion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2403,240311,Tobacco and manufactured tobacco substitutes,Manufactured tobacco and manufactured tobacco substitutes n.e.c; homogenised or reconstituted tobacco; tobacco extracts and essences,"Tobacco; smoking, water pipe tobacco as specified in Subheading Note 1 to this Chapter, whether or not containing tobacco substitutes in any proportion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2403,240319,Tobacco and manufactured tobacco substitutes,Manufactured tobacco and manufactured tobacco substitutes n.e.c; homogenised or reconstituted tobacco; tobacco extracts and essences,"Tobacco; smoking, other than water pipe tobacco, whether or not containing tobacco substitutes in any proportion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2403,240391,Tobacco and manufactured tobacco substitutes,Manufactured tobacco and manufactured tobacco substitutes n.e.c; homogenised or reconstituted tobacco; tobacco extracts and essences,Tobacco; homogenised or reconstituted,Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2403,240399,Tobacco and manufactured tobacco substitutes,Manufactured tobacco and manufactured tobacco substitutes n.e.c; homogenised or reconstituted tobacco; tobacco extracts and essences,Tobacco; other than homogenised or reconstituted or smoking,Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240411,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products containing tobacco or reconstituted tobacco, intended for inhalation without combustion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240412,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products containing nicotine, other than tobacco or reconstituted tobacco, intended for inhalation without combustion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240419,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products containing tobacco or nicotine substitutes, intended for inhalation without combustion",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240491,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, for oral application",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240492,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, for transdermal application",Other Primary Sector Exports and Foods,Other Products,Tobacco
24,2404,240499,Tobacco and manufactured tobacco substitutes,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, by ways other than inhalation, and other than oral or transdermal application",Other Primary Sector Exports and Foods,Other Products,Tobacco
21,2106,210690,Miscellaneous edible preparations,Food preparations not elsewhere specified or included,Food preparations; n.e.c. in item no. 2106.10,Other Primary Sector Exports and Foods,Other Products,Various niche food products
15,1507,150710,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1507,150790,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1508,150810,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Ground nut oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; ground-nut oil and its fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1508,150890,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Ground nut oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1509,150910,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Olive oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; olive oil and its fractions, virgin, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1509,150920,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Olive oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1509,150930,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Olive oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1509,150940,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Olive oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1509,150990,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Olive oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1510,151000,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509","Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1510,151010,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509","Vegetable oils; crude olive pomace oil and their fractions, obtained solely from olives, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1510,151090,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509","Vegetable oils; oils and their fractions n.e.c. in heading 1510, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1511,151110,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Palm oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; palm oil and its fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1511,151190,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Palm oil and its fractions; whether or not refined, but not chemically modified","Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1512,151211,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1512,151219,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1512,151221,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; cotton-seed oil and its fractions; crude, whether or not gossypol has been removed, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1512,151229,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1513,151311,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified","Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1513,151319,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified","Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1513,151321,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified","Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1513,151329,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified","Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151410,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; rape, colza or mustard oil and their fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151411,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151419,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151490,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; rape, colza or mustard oil and their fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151491,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1514,151499,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified","Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151511,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; linseed oil and its fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151519,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151521,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151529,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151530,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151540,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; tung oil and its fractions, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151550,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151560,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable oils; jojoba oil and its fractions, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1515,151590,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified","Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1516,151620,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1516,151630,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared","Microbial fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1517,151790,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516","Edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
15,1518,151800,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Animal or vegetable fats, oils, fractions, modified in any way, excluding heading no. 1516; inedible versions of animal or vegetable fats, oils or fractions of this chapter, n.e.c. or included","Animal or vegetable fats and oils and their fractions; oxidised, boiled or otherwise chemically modified, (excluding those of heading no. 1516), inedible mixtures or preparations of fats or oils",Other Primary Sector Exports and Foods,Other Products,Vegetable oil
22,2201,220110,"Beverages, spirits and vinegar","Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow","Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)",Other Primary Sector Exports and Foods,Other Products,Water
22,2201,220190,"Beverages, spirits and vinegar","Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow","Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",Other Primary Sector Exports and Foods,Other Products,Water
15,1521,152110,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured",Vegetable waxes (other than triglycerides); whether or not refined or coloured,Other Primary Sector Exports and Foods,Other Products,Wax
15,1521,152190,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured","Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",Other Primary Sector Exports and Foods,Other Products,Wax
15,1522,152200,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,Other Primary Sector Exports and Foods,Other Products,Wax
21,2102,210210,Miscellaneous edible preparations,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",Yeasts; active,Other Primary Sector Exports and Foods,Other Products,Yeast
21,2102,210220,Miscellaneous edible preparations,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders","Yeasts; inactive, other single-cell micro-organisms, dead",Other Primary Sector Exports and Foods,Other Products,Yeast
21,2103,210390,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces and preparations therefor; mixed condiments and mixed seasonings,Other Primary Sector Exports and Foods,Soups and Condiments,Condiments
21,2104,210410,Miscellaneous edible preparations,Soups and broths and preparations therefor; homogenised composite food preparations,Soups and broths and preparations therefor,Other Primary Sector Exports and Foods,Soups and Condiments,Fish soup
21,2104,210420,Miscellaneous edible preparations,Soups and broths and preparations therefor; homogenised composite food preparations,Homogenised composite food preparations,Other Primary Sector Exports and Foods,Soups and Condiments,Homogenised food preparations
21,2104,210410,Miscellaneous edible preparations,Soups and broths and preparations therefor; homogenised composite food preparations,Soups and broths and preparations therefor,Other Primary Sector Exports and Foods,Soups and Condiments,Meat soup
21,2103,210330,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Mustard flour and meal and prepared mustard,Other Primary Sector Exports and Foods,Soups and Condiments,Mustard
21,2103,210390,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces and preparations therefor; mixed condiments and mixed seasonings,Other Primary Sector Exports and Foods,Soups and Condiments,Other sauces
21,2104,210410,Miscellaneous edible preparations,Soups and broths and preparations therefor; homogenised composite food preparations,Soups and broths and preparations therefor,Other Primary Sector Exports and Foods,Soups and Condiments,Other soup
